,MAXMES,MAXSES,TDEPTH,TDUR,TEPOCH,TPERIOD,TSNR,n_det,rmsCdpp,sector,sectors,is_toi,toi,toi_disp,TID,ID,MH,Teff,Tmag,contratio,d,dec,gallat,gallong,logg,mass,objType,pmDEC,pmRA,ra,rad,rho
000167602738_00_02,9.468939781188963,2.534686803817749,324.05446026996134,0.9917742852350396,1354.4313107339615,0.3535951565951918,11.493749618530273,0,,2.0,[[2]],0.0,0.0,0.0,167602738,167602738.0,,6856.0,9.755,0.0194696356,246.124054,-61.215029,-24.030549,271.119766,4.2043099999999995,1.48463,STAR,-8.2248,12.026,101.845414,1.5953899999999999,0.36561
000167602738_01_02,11.340703010559082,3.220243453979492,342.6746821244452,1.032504495503502,1354.2607756312755,0.35355062029974105,14.065286636352539,1,,2.0,[[2]],0.0,0.0,0.0,167602738,167602738.0,,6856.0,9.755,0.0194696356,246.124054,-61.215029,-24.030549,271.119766,4.2043099999999995,1.48463,STAR,-8.2248,12.026,101.845414,1.5953899999999999,0.36561
000009665418_00_02,8.906266212463379,6.796905517578125,1045.7925963483242,7.368826093864013,1361.4895042175576,14.486767144908605,8.183123588562013,0,,2.0,[[2]],0.0,0.0,0.0,9665418,9665418.0,,3467.0,8.513,,830.670166,-8.194194,-66.051128,82.30765,,0.4406719,STAR,-8.067639999999999,9.880139999999999,357.37248,0.442225,
000005717915_00_02,7.434866428375244,7.038558006286621,683.6032340498323,1.5250710702138806,1362.2277342619445,15.958992076829016,7.254934787750244,0,,2.0,[[2]],0.0,0.0,0.0,5717915,5717915.0,-0.23,5947.2,9.437999999999999,0.00074959686,163.226669,-14.813436,-63.436533999999995,55.412011,4.1,1.1469,STAR,-71.2774,15.8915,347.555934,1.52394,0.32405700000000004
000306772761_00_02,22.507892608642575,18.99047088623047,13583.527451586924,17.00280414322416,1354.5538683608245,11.936213203435972,12.604540824890135,0,,2.0,[[2]],0.0,0.0,0.0,306772761,306772761.0,,6254.0,11.963,0.0539949946,532.078,-67.915764,-18.548657000000002,280.79846000000003,4.26066,1.21490681,STAR,1.14742,3.9672400000000003,121.043167,1.35255,0.490996
000251829135_00_02,38.53334045410156,5.351499557495117,1580.7472046291855,0.4754766246354614,1354.2625248866366,0.2687010288284463,8.535680770874022,0,,2.0,[[2]],0.0,0.0,0.0,251829135,251829135.0,,6273.0,9.048,0.40387845,156.11467,-34.828926,-80.529488,336.962676,4.1531400000000005,1.22375,STAR,-11.9729,29.3639,6.418579,1.53635,0.33746
000251829135_01_02,37.56865692138672,5.681760787963867,37176.26968906733,1.4149381756869874,1354.1239242364124,0.26877980494946585,43.4977912902832,1,,2.0,[[2]],0.0,0.0,0.0,251829135,251829135.0,,6273.0,9.048,0.40387845,156.11467,-34.828926,-80.529488,336.962676,4.1531400000000005,1.22375,STAR,-11.9729,29.3639,6.418579,1.53635,0.33746
000260043723_00_02,13.775361061096193,6.228562355041504,423.8138040209308,3.6080091826243215,1355.3152448809903,3.138162217827945,16.721454620361328,0,,2.0,[[2]],0.5,217.01,PC,260043723,260043723.0,,6278.0,8.711,0.00330837048,142.96971100000002,-58.953644,-28.699546999999995,267.715719,4.08153,1.2260799999999998,STAR,-11.9178,16.9276,91.60860600000001,1.6699599999999999,0.26327
000238004786_00_02,10.896718978881836,8.92494010925293,1546.3261913212534,13.52052094924248,1364.6797725582621,14.344213270331593,11.76919937133789,0,,2.0,[[2]],0.0,0.0,0.0,238004786,238004786.0,,4836.0,10.544,0.04089618,111.916031,-53.005629000000006,-21.5253,262.627966,4.44968,0.784967,STAR,32.1368,-5.2975,102.568448,0.8745790000000001,1.1734200000000001
000220433364_00_02,23.32394218444824,20.48296356201172,24654.296130393843,3.3782481631660506,1358.9426294995192,15.698954794074252,10.021332740783693,0,,2.0,[[2]],0.0,0.0,0.0,220433364,220433364.0,,3267.0,9.38,1.95837569,15.8414268,-55.8588,-38.552043,264.270151,4.91119,0.368,STAR,71.25,155.24,73.3772,0.35200000000000004,8.437619999999999
000220433364_01_02,13.27010440826416,10.42530918121338,17220.471360703825,2.8566686549580043,1364.6532156798135,14.93398171212394,7.299937725067139,1,,2.0,[[2]],0.0,0.0,0.0,220433364,220433364.0,,3267.0,9.38,1.95837569,15.8414268,-55.8588,-38.552043,264.270151,4.91119,0.368,STAR,71.25,155.24,73.3772,0.35200000000000004,8.437619999999999
000220433364_02_02,9.7374849319458,8.479741096496582,11723.934030976672,2.762996165321247,1359.1904138953646,12.674546922670714,5.1574907302856445,2,,2.0,[[2]],0.0,0.0,0.0,220433364,220433364.0,,3267.0,9.38,1.95837569,15.8414268,-55.8588,-38.552043,264.270151,4.91119,0.368,STAR,71.25,155.24,73.3772,0.35200000000000004,8.437619999999999
000314018646_00_02,13.969461441040039,11.237833976745604,5775.058765852765,1.5975575469657768,1356.3469867917402,13.591743104186287,8.637886047363281,0,,2.0,[[2]],0.0,0.0,0.0,314018646,314018646.0,,3249.0,10.745,0.0018645523800000002,28.5845547,-42.0277,-72.837638,330.02047000000005,4.99099,0.245,STAR,8.72,247.87,2.4378,0.262,13.6227
000309791561_00_02,13.555574417114258,13.271122932434082,21022.49841270201,6.537432870208155,1356.0267077732426,23.12176507423769,11.520647048950195,0,,2.0,[[2]],0.0,0.0,0.0,309791561,309791561.0,,3266.0,13.734000000000002,0.016247855500000002,,-61.914708999999995,-34.306191999999996,271.1968,,,STAR,54.2138,18.4304,80.213932,,
000204320409_00_02,7.730764389038086,4.930599212646484,102.546510291684,1.5332008205916008,1356.1737784419386,4.997168308860019,6.133020877838135,0,,2.0,[[2]],0.0,0.0,0.0,204320409,204320409.0,,3238.0,5.091,1.2284351199999998e-05,243.90245099999999,-22.48685,-65.547311,38.010568,,,STAR,-3.0,47.0,346.356402,,
000141268467_00_02,10703.3701171875,3206.019287109375,484321.93912833603,3.0000000000000013,1355.7255888107456,2.090277194976806,,0,,2.0,[[2]],0.0,0.0,0.0,141268467,141268467.0,,6435.0,7.69,0.00877532,102.898239,-76.248762,-31.095791,287.845454,3.98035,1.30061,STAR,7.4329600000000005,35.1062,82.513237,1.9324599999999998,0.180225
000141268467_01_02,296.6338195800781,120.65770721435548,2853.0641250280605,7.500000000000003,1355.523505527007,2.0902772647934853,,1,,2.0,[[2]],0.0,0.0,0.0,141268467,141268467.0,,6435.0,7.69,0.00877532,102.898239,-76.248762,-31.095791,287.845454,3.98035,1.30061,STAR,7.4329600000000005,35.1062,82.513237,1.9324599999999998,0.180225
000032051721_00_02,7.727808952331543,4.592388153076172,534.923354074033,9.202724060220847,1355.7781716910065,4.7144858582750375,8.970685005187988,0,,2.0,[[2]],0.0,0.0,0.0,32051721,32051721.0,,3572.0,9.033999999999999,,,-70.87880600000001,-39.692888,285.563858,,,STAR,3.7826199999999996,3.9542900000000003,57.384299,,
000158595208_00_02,24.98323059082031,19.679746627807614,1433.7308262359302,9.133472864661947,1361.5502072635663,11.101862852331061,6.181731224060059,0,,2.0,[[2]],0.0,0.0,0.0,158595208,158595208.0,-0.1,4836.32,8.26685,0.005723786999999999,,-52.638659999999994,-63.584913,290.36712400000005,4.52,0.7502489999999999,STAR,-43.0858,106.31700000000001,22.036198000000002,0.857476,1.18998
000158595208_01_02,24.63243865966797,23.91596031188965,1888.7487106220167,4.4059999283584235,1356.6098708948132,23.64815078755025,8.112217903137207,1,,2.0,[[2]],0.0,0.0,0.0,158595208,158595208.0,-0.1,4836.32,8.26685,0.005723786999999999,,-52.638659999999994,-63.584913,290.36712400000005,4.52,0.7502489999999999,STAR,-43.0858,106.31700000000001,22.036198000000002,0.857476,1.18998
000158595208_02_02,18.095651626586914,18.37032127380371,1434.9975824384494,9.789243991476816,1358.988297914359,18.06804676216016,6.5545711517333975,2,,2.0,[[2]],0.0,0.0,0.0,158595208,158595208.0,-0.1,4836.32,8.26685,0.005723786999999999,,-52.638659999999994,-63.584913,290.36712400000005,4.52,0.7502489999999999,STAR,-43.0858,106.31700000000001,22.036198000000002,0.857476,1.18998
000158595208_03_02,17.489669799804688,13.895211219787598,2247.862597922292,3.242618346910857,1366.2553094532989,13.100896195734894,12.0521240234375,3,,2.0,[[2]],0.0,0.0,0.0,158595208,158595208.0,-0.1,4836.32,8.26685,0.005723786999999999,,-52.638659999999994,-63.584913,290.36712400000005,4.52,0.7502489999999999,STAR,-43.0858,106.31700000000001,22.036198000000002,0.857476,1.18998
000278988794_00_02,61.6269760131836,36.59724044799805,56185.93662679393,4.4134387842079095,1355.0554262115195,3.7965029412182543,54.13203811645508,0,,2.0,[[2]],0.0,0.0,0.0,278988794,278988794.0,,6021.0,13.649000000000001,,942.377,-57.82476,-23.195610000000002,267.53337400000004,4.30086,1.11458957,STAR,8.920689999999999,10.6866,101.902407,1.2369299999999999,0.588956
000434103039_00_02,16.212804794311527,13.227746963500975,3038.131843971089,5.0715721019869004,1361.1635065858973,17.56319074940136,11.80411148071289,0,,2.0,[[2]],0.0,0.0,0.0,434103039,434103039.0,,3502.0,8.23,0.000541987247,,-16.752356,-69.057757,58.567388,,,STAR,-216.0,352.0,353.194142,,
000434103039_01_02,10.76918888092041,10.006834030151367,2391.5904464789637,10.811348443512454,1361.8440196824154,15.673318892230856,9.100313186645508,1,,2.0,[[2]],0.0,0.0,0.0,434103039,434103039.0,,3502.0,8.23,0.000541987247,,-16.752356,-69.057757,58.567388,,,STAR,-216.0,352.0,353.194142,,
000150392377_00_02,9.460958480834961,7.869419097900391,1357.5654226717054,15.557678168686463,1365.094737011955,14.438769656050198,12.188924789428713,0,,2.0,[[2]],0.0,0.0,0.0,150392377,150392377.0,,4644.0,11.105,0.00561720366,116.947,-60.948761,-26.477496000000002,270.299698,4.57031,0.7378111479999999,STAR,28.9643,-47.993,96.58511800000001,0.765396,1.64546
000101948569_00_02,11.03341007232666,8.769088745117188,1645.9526771494684,3.4808867400729264,1360.1131709931865,19.472408162494744,10.973609924316406,0,,2.0,[[2]],1.0,240.01,PC,101948569,101948569.0,,4333.0,10.593,0.012517671999999999,74.93642,-44.160832,-72.899235,298.30406600000003,4.5109,0.677214,STAR,-10.2565,26.628,14.754696,0.75705,1.56082
000207149774_00_02,12.866212844848633,9.26220989227295,340.15853900702035,6.310735490354041,1366.1143971772115,13.368864709985571,11.40162467956543,0,,2.0,[[2]],0.0,0.0,0.0,207149774,207149774.0,,3133.0,4.2410000000000005,8.347946e-06,594.0859,-58.933026,-50.870058,276.479112,,,STAR,-13.0177,18.3773,45.868278000000004,,
000207149774_01_02,11.553110122680664,10.580245971679688,136.86282144488206,7.538668511717669,1356.236124545148,2.505121663253329,8.80756664276123,1,,2.0,[[2]],0.0,0.0,0.0,207149774,207149774.0,,3133.0,4.2410000000000005,8.347946e-06,594.0859,-58.933026,-50.870058,276.479112,,,STAR,-13.0177,18.3773,45.868278000000004,,
000204377383_00_02,7.645185470581055,5.612698078155519,985.0230849317172,3.5804337721906903,1366.3077256262457,13.373574972620506,7.569786548614503,0,,2.0,[[2]],0.0,0.0,0.0,204377383,204377383.0,,4852.0,9.452,5.41597228e-06,64.3838,-19.554479,-66.137213,46.145948,4.47119,0.789125,STAR,3.2437400000000003,77.5904,348.154766,0.8554450000000001,1.26058
000281765032_00_02,11.334633827209473,8.417935371398926,39929.495241665136,2.348032441175396,1361.5302346748938,9.658220780422052,6.466513633728027,0,,2.0,[[2]],0.0,0.0,0.0,281765032,281765032.0,,3556.0,12.71,17.511898000000002,,-57.32575,-59.802228,303.125623,,,STAR,32.5351,27.774,12.679008,,
000262039241_00_02,13.643969535827635,11.649304389953613,1542.0319865699612,6.08211954194911,1357.6277130451865,16.332398951696913,4.193261623382568,0,,2.0,[[2]],0.0,0.0,0.0,262039241,262039241.0,,3551.0,7.019,0.15877609,9.150083,-20.6211,-59.07379399999999,37.819464,4.67586,0.624,STAR,-79.4809,449.13599999999997,339.6899,0.601,2.87449
000293271581_00_02,10.05126667022705,2.997788190841675,90630.03253399886,0.7402022401832296,1354.3851554060775,0.29004455018781944,22.62295150756836,0,,2.0,[[2]],0.0,0.0,0.0,293271581,293271581.0,,8804.0,12.42,,,-62.64005699999999,-25.671913,272.35492400000004,,,STAR,-3.57893,3.36196,98.90026999999999,,
000293271581_01_02,23.117788314819336,6.281594276428223,83986.46432321832,0.7229508373812126,1354.239465466815,0.29005903977633585,35.00157928466797,1,,2.0,[[2]],0.0,0.0,0.0,293271581,293271581.0,,8804.0,12.42,,,-62.64005699999999,-25.671913,272.35492400000004,,,STAR,-3.57893,3.36196,98.90026999999999,,
000038586438_00_02,303.00091552734375,73.87541198730469,155782.02822331482,1.346831696650894,1354.2300583955255,1.1112855037979186,750.0071411132812,0,,2.0,[[2]],0.0,0.0,0.0,38586438,38586438.0,,3451.0,11.65,0.014995081399999999,,-62.012890000000006,-41.619651,273.629099,,,STAR,-70.4801,-75.8182,64.09022,,
000038586438_01_02,537.0823364257811,133.28199768066406,126870.39359965932,1.347851223115824,1354.2299485970625,0.5556428719755511,626.7909545898438,1,,2.0,[[2]],0.0,0.0,0.0,38586438,38586438.0,,3451.0,11.65,0.014995081399999999,,-62.012890000000006,-41.619651,273.629099,,,STAR,-70.4801,-75.8182,64.09022,,
000220557560_00_02,18.552148818969727,21.510677337646484,14882.75257079534,2.6641032858966005,1358.707880513392,12.134216453735121,9.231959342956543,0,,2.0,[[2]],0.0,0.0,0.0,220557560,220557560.0,,3170.0,11.907,0.0005866344000000001,,-63.69149399999999,-48.164765,282.614896,,,STAR,,,44.361777000000004,,
000220557560_01_02,7.692692756652832,7.297204971313477,8886.49454402226,12.974195094860878,1355.442524358075,16.58202112520599,5.3102641105651855,1,,2.0,[[2]],0.0,0.0,0.0,220557560,220557560.0,,3170.0,11.907,0.0005866344000000001,,-63.69149399999999,-48.164765,282.614896,,,STAR,,,44.361777000000004,,
000150110391_00_02,11.200294494628906,8.899422645568848,223.7520530952063,4.896525054455752,1361.7250509452115,14.422384335067324,7.935372829437256,0,,2.0,[[2]],0.0,0.0,0.0,150110391,150110391.0,,3493.0,3.484,1.5472971400000003e-05,205.7613,-65.589336,-28.645518,275.306393,,,STAR,119.02,-23.17,92.812344,,
000167722437_00_02,7.95391845703125,3.6509311199188232,186.4445483198418,0.5243988445146492,1354.2390531667945,0.2125286097210175,9.251089096069336,0,,2.0,[[2]],0.0,0.0,0.0,167722437,167722437.0,,7298.0,8.41,0.0020531539999999997,154.4239,-61.65140400000001,-23.455668,271.761187,4.22438,1.64924,STAR,-7.675,-19.0437,103.30154399999999,1.6431,0.371785
000188629336_00_02,7.740785598754883,7.069631099700928,443.531242034556,1.7019860548614116,1355.0344759862026,15.753838943661465,7.672362327575684,0,,2.0,[[2]],0.0,0.0,0.0,188629336,188629336.0,,6294.0,8.372,0.000798934,145.615738,-16.308118,-66.60825,55.869211,3.9383800000000004,1.23359,STAR,-8.37026,-28.3987,350.466823,1.9751900000000002,0.160083
000339576478_00_02,16.96278953552246,18.24236297607422,6346.112694233614,3.6643569427174576,1357.4935121972792,13.246369992700975,14.4774808883667,0,,2.0,[[2]],0.0,0.0,0.0,339576478,339576478.0,,4056.0,11.315,0.00735329045,,-58.307193999999996,-57.372558999999995,316.303411,4.60795,0.6345213000000001,STAR,-4.58575,180.985,359.129723,0.6553329999999999,2.2545599999999997
000339576478_01_02,11.05963134765625,10.22744083404541,3709.1146305355214,2.5628330238342296,1360.6060946452776,17.8027390556105,9.184829711914062,1,,2.0,[[2]],0.0,0.0,0.0,339576478,339576478.0,,4056.0,11.315,0.00735329045,,-58.307193999999996,-57.372558999999995,316.303411,4.60795,0.6345213000000001,STAR,-4.58575,180.985,359.129723,0.6553329999999999,2.2545599999999997
000183529462_00_02,19.13887596130371,15.571242332458494,1743.3703561400685,6.224516626001552,1364.9598559304832,14.461895399171395,21.165468215942386,0,,2.0,[[2]],0.0,0.0,0.0,183529462,183529462.0,,6493.0,8.721,0.004827258,160.813782,-33.132169,-77.021388,2.168663,4.082990000000001,1.3281399999999999,STAR,23.7047,44.5825,359.535659,1.73517,0.254225
000201857950_00_02,11.192733764648438,8.007016181945799,16308.321673882632,2.871815648036573,1359.4815046952099,14.79741137142626,9.527361869812012,0,,2.0,[[2]],0.0,0.0,0.0,201857950,201857950.0,,2823.0,13.377,0.00354429148,,-55.697131999999996,-56.38621,277.877825,,,STAR,,,37.440405,,
000278683844_00_02,10.516237258911133,6.126796245574951,638.4232412027587,2.8731217123825585,1355.3302682582355,5.5373123597326055,11.165120124816896,0,,2.0,[[2]],0.5,119.01,PC,278683844,278683844.0,,5332.0,9.234,0.0019054425600000002,66.1692,-58.015237,-24.616191,267.377076,4.56429,0.919961,STAR,-205.52700000000002,51.5585,99.237983,0.8297620000000001,1.6103100000000001
000201792346_00_02,12.489709854125975,8.867873191833496,23497.322468463823,5.491732940340725,1356.1382853271389,9.810027997745088,20.808963775634766,0,,2.0,[[2]],0.0,0.0,0.0,201792346,201792346.0,,3104.0,12.288,0.380134255,,-59.3788,-54.503712,284.170277,5.174180000000001,0.11599999999999999,STAR,-462.98,-249.53,34.3685,0.146,37.2734
000314865597_00_02,15.494667053222654,15.39519500732422,7702.923219511896,2.549110292000231,1362.8271788260636,11.953978458989134,10.565704345703123,0,,2.0,[[2]],0.0,0.0,0.0,314865597,314865597.0,,4881.0,11.679,0.0941957757,182.209,-72.32911899999999,-39.869859999999996,288.16582200000005,4.511,0.7967328,STAR,54.2635,18.2678,52.982471,0.821053,1.43946
000231833204_00_02,10.733110427856444,3.044039011001587,1158.7881362799085,2.117854237935501,1354.118485445544,0.4179178714718843,30.85612678527832,0,,2.0,[[2]],0.0,0.0,0.0,231833204,231833204.0,,6709.0,9.045,0.0215200633,181.71336399999998,-65.00161700000001,-51.454761,295.315246,4.16664,1.42534,STAR,6.25512,-1.5391,24.130111,1.6325100000000001,0.32760500000000004
000220015845_00_02,790.3482055664062,907.897705078125,354368.5166475521,2.0,1364.8269754660225,11.530552864074707,,0,,2.0,[[2]],0.0,0.0,0.0,220015845,220015845.0,,5961.0,10.874,0.09616636,375.0211,-49.553674,-63.029942000000005,274.40306400000003,3.9816599999999998,1.09233,STAR,-25.5136,-24.1965,32.364325,1.7683200000000001,0.197547
000149248196_00_02,19.106294631958008,16.7919921875,28752.377871355347,5.758174204328925,1359.1223310228615,12.16290233662344,4.871411323547363,0,,2.0,[[2]],0.0,0.0,0.0,149248196,149248196.0,,5128.0,6.0489999999999995,0.0288765486,13.6560421,-65.448621,-33.045629999999996,275.300756,,0.7951520000000001,STAR,140.47299999999998,46.8613,82.18687299999999,0.8360709999999999,1.36057
000260506296_00_02,18.59489631652832,21.75885391235352,30935.00632214683,8.113905417978097,1358.1416450701736,15.005209475957999,6.5396881103515625,0,,2.0,[[2]],0.0,0.0,0.0,260506296,260506296.0,,3133.0,13.696,0.0120603936,,-56.367823,-25.601945999999998,265.293904,,,STAR,76.6714,-18.3654,96.750241,,
000260188537_00_02,13.908406257629395,11.198705673217773,7579.244840409738,5.686476424352174,1366.124585968826,13.366946316077707,11.605440139770508,0,,2.0,[[2]],0.0,0.0,0.0,260188537,260188537.0,0.06,5692.0,9.263,1.6998060000000002,137.229172,-59.778401,-28.035542,268.73814300000004,3.99,1.0076,STAR,-42.4656,30.54,93.09045400000001,1.5463,0.272525
000260188537_01_02,11.342870712280273,10.543898582458496,5620.2141669250805,4.020137565846882,1359.1873009134006,12.003926979705305,10.498933792114258,1,,2.0,[[2]],0.0,0.0,0.0,260188537,260188537.0,0.06,5692.0,9.263,1.6998060000000002,137.229172,-59.778401,-28.035542,268.73814300000004,3.99,1.0076,STAR,-42.4656,30.54,93.09045400000001,1.5463,0.272525
000260188537_02_02,10.133864402770996,7.490714073181152,5093.071685406675,3.4911939014794893,1361.687561241776,14.501367357396546,8.97287654876709,2,,2.0,[[2]],0.0,0.0,0.0,260188537,260188537.0,0.06,5692.0,9.263,1.6998060000000002,137.229172,-59.778401,-28.035542,268.73814300000004,3.99,1.0076,STAR,-42.4656,30.54,93.09045400000001,1.5463,0.272525
000167574282_00_02,15.288330078125,16.47989273071289,3460.770336735752,2.514391426562832,1359.2528128669182,11.745735980664891,7.905323028564452,0,,2.0,[[2]],0.0,0.0,0.0,167574282,167574282.0,0.09830169999999999,5290.93,10.823,0.0185214784,151.14389,-61.320537,-24.264754999999997,271.17998,4.61721,0.8942700000000001,STAR,15.1882,-19.136,101.39568,0.8909999999999999,1.26426
000349059354_00_02,1400.684326171875,392.5299072265625,165703.13969400487,5.245080416924073,1354.2373461502361,1.6646478803871287,1141.4798583984375,0,,2.0,[[2]],0.0,0.0,0.0,349059354,349059354.0,-0.526292,6125.36,10.95,0.009356857,346.596,-64.618752,-22.40041,275.40920800000004,4.23949,1.071966,STAR,16.2821,-8.97413,107.504479,1.30514,0.48218599999999995
